/home/ccollins/allmols/4/opt/cam/m06hf/4aa12ha4dh-4ee.log,4aa12ha4dh-4ee,---,[],"td M06HF/6-31g(d,p)",-7.84449773873,0.185309524076,104,4.7770,-1278.1679831,4.1302,3.56666666667
/home/ccollins/allmols/4/opt/cam/m06hf/4da4dd4de-4fd-.log,4da4dd4de-4fd-,---,[],"td M06HF/6-31g(d,p)",-9.89678030933,-0.98641266487,121,6.6132,-1537.6532906,4.2495,4.91666666667
/home/ccollins/allmols/4/opt/cam/m06hf/13df12da13aa13ff.log,13df12da13aa13ff,---,[],"td M06HF/6-31g(d,p)",-7.72694456046,0.387490106145,93,10.7279,-1266.8068203,4.0905,1.75
/home/ccollins/allmols/4/opt/cam/m06hf/12he4hd-13dd-12ld.log,12he4hd-13dd-12ld,---,[],"td M06HF/6-31g(d,p)",-8.65294795316,-0.377966121794,118,9.4748,-1568.8911532,4.1995,3.76666666667
/home/ccollins/allmols/4/opt/cam/m06hf/13dd6ii6ee6if-.log,13dd6ii6ee6if-,---,[],"td M06HF/6-31g(d,p)",-9.22411490035,-0.0734707364179,118,7.9780,-1481.06458,4.2183,4.5
/home/ccollins/allmols/4/opt/cam/m06hf/4ia13hf-12ha6la.log,4ia13hf-12ha6la,---,[],"td M06HF/6-31g(d,p)",-7.01264573417,0.884369975401,99,4.4205,-1256.6342388,3.9796,1.75
/home/ccollins/allmols/4/opt/cam/m06hf/4aa4aa-12al-4il.log,4aa4aa-12al-4il,---,[],"td M06HF/6-31g(d,p)",-7.81374887497,0.739605413274,98,1.3979,-1191.2680203,4.4192,2.2
/home/ccollins/allmols/4/opt/cam/m06hf/12dh12dl12if-4hi.log,12dh12dl12if-4hi,---,[],"td M06HF/6-31g(d,p)",-7.75742131038,0.386129536952,112,7.0147,-1481.9525383,4.0071,2.13333333333
/home/ccollins/allmols/4/opt/cam/m06hf/12al6lh-6ef13ea-.log,12al6lh-6ef13ea-,---,[],"td M06HF/6-31g(d,p)",-7.71442732388,0.49415873087,111,3.6339,-1444.777036,4.0703,3.85
/home/ccollins/allmols/4/opt/cam/m06hf/6df6hd6fl4fh-.log,6df6hd6fl4fh-,---,[],"td M06HF/6-31g(d,p)",-8.02109961997,-0.606269632367,121,3.7813,-1608.5269705,3.7639,3.86666666667
/home/ccollins/allmols/4/opt/cam/m06hf/4ea13ff12ih-12lh-.log,4ea13ff12ih-12lh-,---,[],"td M06HF/6-31g(d,p)",-7.08312321837,0.985596323355,106,5.6524,-1389.6742232,4.0223,2.55
/home/ccollins/allmols/4/opt/cam/m06hf/6fl4hl12ha12dh.log,6fl4hl12ha12dh,---,[],"td M06HF/6-31g(d,p)",-7.63524219685,0.50966921967,113,8.3624,-1499.1932455,3.9877,3.25
/home/ccollins/allmols/4/opt/cam/m06hf/12ah12he-6ah13aa.log,12ah12he-6ah13aa,---,[],"td M06HF/6-31g(d,p)",-7.33646120209,0.466131005496,90,4.9801,-1156.891113,3.8832,1.95
/home/ccollins/allmols/4/opt/cam/m06hf/13ae12il6ed13lh-.log,13ae12il6ed13lh-,---,[],"td M06HF/6-31g(d,p)",-7.18761493238,0.878111357114,109,6.3154,-1459.8214094,4.0159,3.13333333333
/home/ccollins/allmols/4/opt/cam/m06hf/4ed13dl-13li-4ll.log,4ed13dl-13li-4ll,---,[],"td M06HF/6-31g(d,p)",-7.6270787817,-0.34612880268,129,6.5101,-1638.915993,3.8730,3.38333333333
/home/ccollins/allmols/4/opt/cam/m06hf/13dl13eh12hd4af.log,13dl13eh12hd4af,---,[],"td M06HF/6-31g(d,p)",-7.677147728,0.153472204962,110,2.1565,-1439.8012742,3.9778,2.53333333333
/home/ccollins/allmols/4/opt/cam/m06hf/4fe12ll13if-6aa.log,4fe12ll13if-6aa,---,[],"td M06HF/6-31g(d,p)",-7.46544316158,0.54041808343,109,2.8053,-1411.7512338,3.9601,3.33333333333
/home/ccollins/allmols/4/opt/cam/m06hf/4ed13ie-13ai-13ai.log,4ed13ie-13ai-13ai,---,[],"td M06HF/6-31g(d,p)",-7.20448599037,-0.205173834293,102,4.4607,-1221.43194,3.7805,3.31666666667
/home/ccollins/allmols/4/opt/cam/m06hf/4aa12fa6ii6ei-.log,4aa12fa6ii6ei-,---,[],"td M06HF/6-31g(d,p)",-7.97756140579,0.514839382603,100,2.7726,-1224.2935319,4.3298,3.23333333333
/home/ccollins/allmols/4/opt/cam/m06hf/6ef6ef-12ai-12ea-.log,6ef6ef-12ai-12ea-,---,[],"td M06HF/6-31g(d,p)",-8.44124338674,0.31918953266,105,2.3827,-1370.9164121,4.2695,3.85
/home/ccollins/allmols/4/opt/cam/m06hf/13fa13fa4lf13hi-.log,13fa13fa4lf13hi-,---,[],"td M06HF/6-31g(d,p)",-7.02244183236,0.950765752016,100,3.0324,-1293.7141365,4.0234,1.81666666667
/home/ccollins/allmols/4/opt/cam/m06hf/12fd12hh13aa-6ih-.log,12fd12hh13aa-6ih-,---,[],"td M06HF/6-31g(d,p)",-7.57619349388,0.477559786717,98,5.1710,-1287.4624633,3.7893,1.63333333333
/home/ccollins/allmols/4/opt/cam/m06hf/12ef13al-4if6ff.log,12ef13al-4if6ff,---,[],"td M06HF/6-31g(d,p)",-7.93021359788,0.79810988857,109,4.4051,-1447.6573266,4.3743,3.4
/home/ccollins/allmols/4/opt/cam/m06hf/4ei12ef-13la-13ee-.log,4ei12ef-13la-13ee-,---,[],"td M06HF/6-31g(d,p)",-7.42435397195,0.460960842563,112,5.0800,-1412.3747853,4.1066,4.66666666667
/home/ccollins/allmols/4/opt/cam/m06hf/4dl12aa6li-6de.log,4dl12aa6li-6de,---,[],"td M06HF/6-31g(d,p)",-8.68832275218,-0.330890427719,116,5.7023,-1483.9198793,4.2730,4.0
/home/ccollins/allmols/4/opt/cam/m06hf/6fe13de-12ad-4fh-.log,6fe13de-12ad-4fh-,---,[],"td M06HF/6-31g(d,p)",-8.15770076694,0.129798301005,111,9.4209,-1459.4129328,4.2142,4.43333333333
/home/ccollins/allmols/4/opt/cam/m06hf/13ae13fi-12ia6fl.log,13ae13fi-12ia6fl,---,[],"td M06HF/6-31g(d,p)",-7.55415227296,0.64409345593,102,4.9289,-1314.5231549,4.1685,2.13333333333
/home/ccollins/allmols/4/opt/cam/m06hf/4ie13fh6ae-13hl.log,4ie13fh6ae-13hl,---,[],"td M06HF/6-31g(d,p)",-7.36612161049,0.399735228881,111,1.5023,-1389.0412975,3.8117,3.46666666667
/home/ccollins/allmols/4/opt/cam/m06hf/4le13ie12ha6lh.log,4le13ie12ha6lh,---,[],"td M06HF/6-31g(d,p)",-7.09455199959,0.894438187429,115,2.7450,-1448.1993237,3.9679,4.36666666667
/home/ccollins/allmols/4/opt/cam/m06hf/13al13de-12af-6af-.log,13al13de-12af-6af-,---,[],"td M06HF/6-31g(d,p)",-7.74163870774,0.361367177641,100,7.0460,-1328.1182916,4.0981,1.88333333333
/home/ccollins/allmols/4/opt/cam/m06hf/4ia6ad-13af-6ah-.log,4ia6ad-13af-6ah-,---,[],"td M06HF/6-31g(d,p)",-8.00341222046,0.0334700021459,96,4.5349,-1197.2787461,4.0341,1.75
/home/ccollins/allmols/4/opt/cam/m06hf/4ed12ee-6ih-6il.log,4ed12ee-6ih-6il,---,[],"td M06HF/6-31g(d,p)",-8.41239931985,-0.320822215692,122,8.0423,-1524.1193372,4.2398,7.08333333333
/home/ccollins/allmols/4/opt/cam/m06hf/13fa6af-13di4ff-.log,13fa6af-13di4ff-,---,[],"td M06HF/6-31g(d,p)",-8.00177953743,0.318645304983,101,5.2025,-1329.427783,4.1850,2.63333333333
/home/ccollins/allmols/4/opt/cam/m06hf/13ah6hf6hh6he-.log,13ah6hf6hh6he-,---,[],"td M06HF/6-31g(d,p)",-7.63687487989,0.362999860672,108,6.0397,-1379.3071772,3.8039,2.56666666667
/home/ccollins/allmols/4/opt/cam/m06hf/13al13hi-12hh-13li-.log,13al13hi-12hh-13li-,---,[],"td M06HF/6-31g(d,p)",-6.61726432671,1.85853751753,105,3.0010,-1330.376853,4.2445,2.71666666667
/home/ccollins/allmols/4/opt/cam/m06hf/13la12ff-6ai4li-.log,13la12ff-6ai4li-,---,[],"td M06HF/6-31g(d,p)",-8.4959382683,-0.250616845337,114,6.6525,-1445.5684069,4.2279,4.18333333333
/home/ccollins/allmols/4/opt/cam/m06hf/13ad12hh12ih12ea.log,13ad12hh12ih12ea,---,[],"td M06HF/6-31g(d,p)",-7.42299340276,0.698516223647,97,5.2400,-1270.1543816,3.9258,1.58333333333
/home/ccollins/allmols/4/opt/cam/m06hf/6ih6dl12dh-6hh.log,6ih6dl12dh-6hh,---,[],"td M06HF/6-31g(d,p)",-7.62190861876,-0.320550101853,118,6.5022,-1530.6854239,3.7219,4.3
/home/ccollins/allmols/4/opt/cam/m06hf/6ld12ae12ee-13fh.log,6ld12ae12ee-13fh,---,[],"td M06HF/6-31g(d,p)",-7.57619349388,-0.0476199217524,112,6.1870,-1480.3763093,3.8408,3.03333333333
/home/ccollins/allmols/4/opt/cam/m06hf/12fh12fe4id-4de.log,12fh12fe4id-4de,---,[],"td M06HF/6-31g(d,p)",-8.18028621554,-0.316468394274,115,4.7068,-1502.497644,4.3029,4.03333333333
/home/ccollins/allmols/4/opt/cam/m06hf/12dl6le-12ee13ad-.log,12dl6le-12ee13ad-,---,[],"td M06HF/6-31g(d,p)",-8.32831614373,-0.0887091113787,118,4.5914,-1556.5602586,4.1828,4.41666666667
/home/ccollins/allmols/4/opt/cam/m06hf/13he12ii-4fl-12df-.log,13he12ii-4fl-12df-,---,[],"td M06HF/6-31g(d,p)",-7.56367625731,0.127077162619,112,4.7187,-1465.8687635,4.0695,3.66666666667
/home/ccollins/allmols/4/opt/cam/m06hf/13hl6ii4ee12he-.log,13hl6ii4ee12he-,---,[],"td M06HF/6-31g(d,p)",-7.87443026097,0.470756940752,117,2.3776,-1449.1193253,4.2707,4.76666666667
/home/ccollins/allmols/4/opt/cam/m06hf/6di13dd-12il-4he.log,6di13dd-12il-4he,---,[],"td M06HF/6-31g(d,p)",-8.13756434288,-0.0644909797446,119,4.6305,-1518.2053989,4.2835,5.65
